sampleID	factor_1	factor_2	factor_3	factor_4	factor_5	factor_6	factor_7	factor_8	factor_9	factor_10	factor_11	factor_12	factor_13	factor_14	factor_15	factor_16	factor_17	factor_18	factor_19	factor_20	factor_21	factor_22	factor_23	factor_24	factor_25	factor_26	factor_27	factor_28	factor_29	factor_30	factor_31	factor_32	factor_33	factor_34	factor_35	factor_36	factor_37	factor_38	factor_39	factor_40	factor_41	factor_42	factor_43	factor_44	factor_45	factor_46	factor_47	factor_48	factor_49	factor_50	factor_51	factor_52	factor_53	factor_54	factor_55	factor_56	factor_57	factor_58	factor_59	factor_60	factor_61	factor_62	factor_63	factor_64	factor_65	factor_66	factor_67	factor_68	factor_69	factor_70	factor_71	factor_72	factor_73	factor_74	factor_75	factor_76	factor_77	factor_78	factor_79	factor_80	factor_81	factor_82	factor_83	factor_84	factor_85	factor_86	factor_87	factor_88	factor_89	factor_90	factor_91	factor_92	factor_93	factor_94	factor_95	factor_96	factor_97	factor_98	factor_99	factor_100
NA20515	98.7531411294836	51.5648305071003	-29.4055431588605	-69.5778426070446	14.9144217656633	-83.6591200157651	9.67039054880808	43.4925012769078	-104.888232474393	-44.5985858765409	78.7035236710849	-86.4157869711252	-108.754003537457	-96.221559451439	-66.176102448492	73.4711364558115	-68.3734443600659	47.6112475563247	-123.086827260138	37.5431217897689	37.1757569397029	-79.673905946049	-51.3532129003331	-118.192375749802	-68.9145755038278	49.8285838345858	-118.602970919614	66.8341918421985	21.3306711945379	24.7234121150903	-79.6599602556569	-30.9880428612576	-26.4324456024991	7.59615445367751	72.6807710313276	-84.8547224610344	98.8457537178474	-108.836027716078	28.425685663043	1.91514708024874	-35.1165489079716	62.0231206372001	-73.0149314403691	-20.6583777466815	57.1833712693197	-59.1311436627358	36.050309401727	79.3672764734591	52.0275545193272	-42.3953654914196	-15.4955408074886	9.78595812648138	-4.07488505419145	40.051761815194	-104.456272165553	-43.0001393469015	77.5304406493519	-46.790936509331	83.6983732816496	-69.8759964622231	14.6785882242831	57.9842752794928	80.2374185295829	21.799884592882	64.4727620056177	0.259004414811779	8.24129668846023	-54.3219757083107	-45.8353829687119	127.299638431382	-60.5062221944821	70.6796513368985	-54.4854639917993	14.5812376207419	-25.1211657077878	125.475010986632	-55.6628256896014	-0.644820541842972	24.164845984062	-46.5779431281865	62.9313830197559	-23.055843759251	-36.9415336025643	-65.4796814575765	19.4658619399969	-50.2032389508311	65.7531073702386	-3.35634014492802	-101.800516400127	-12.5972271799225	-37.5642517164089	-56.5730032310655	-9.63779147331046	-73.6794201800462	-111.512850260211	60.5169485384716	-16.4946401160932	-81.0940458928292	17.6230160777909	4.61745067993819
NA20516	7.78884538572369	49.9096560618532	-13.9560703841503	24.3006520771781	-56.5307854953992	-58.320771328669	-15.9939295856778	68.7426358246201	-80.0692820293893	-24.4573093978864	67.2318543375916	-38.9831346057251	-83.336887329795	-78.6715190059426	-73.785701393652	70.1691106279343	-71.8114944243859	50.6271692521605	-67.6196595832697	100.829327662079	-46.5068991524792	-26.2203537160992	-24.9661241271325	-58.1798328826335	-81.6527015710868	23.4275656062159	-86.7458099800049	69.354573225758	69.2452784484101	2.16918965628242	-88.549979145562	-47.569336797255	-88.5005703027886	12.2993732819004	219.939832308029	-126.849033042119	108.984950652156	-103.377623162294	49.8964956946116	8.09580863971051	-115.216415637733	38.6641194965737	-83.4982770986927	-73.4514735863026	56.7522410045992	-1.19496568724828	-16.4327140745976	93.7584026422519	-11.4235815685044	-35.237996285792	1.40813308991965	47.4309009386635	27.9030490213573	22.8614303223162	-30.0904423049633	-54.5033614548824	75.6001068583112	-43.9043675127603	57.8424582151693	-86.5300658456876	4.30834365168083	48.4452616722243	96.206350972821	44.0260487577683	34.3211232533354	-50.7667934014277	0.288088165770734	-84.6894645403443	-38.25989458138	73.7515399634009	-26.663828317775	13.0958748871746	-34.6247067411036	-45.5993252593056	-37.0954916591165	127.762802749672	-67.5145618674505	39.0170058227368	73.3625685551398	-101.655871217632	-27.5311178210909	-42.0287835927366	-31.3488326421749	-47.3384604988042	-28.5851428952241	-35.9901262838041	80.2367043150766	0.548692896660309	-54.0367398994927	-5.45230663775663	-12.6139362888153	-0.559258625500739	93.4529577464399	-54.8429465233911	-132.606771384405	55.3846559355874	-64.5481021354752	-41.6451339378622	-8.21570221492104	37.1155750333257
NA20517	36.210226815921	41.7843161838375	-24.7165972117393	-39.6005095064671	-23.7976202072933	-16.4818287648483	-13.6172693298592	71.6537996486966	-47.746304823067	-54.5203537429943	77.8102163985345	-35.0725114340131	-61.2709956658368	-76.9903573334526	-134.769723862456	26.8960713034442	-59.8954352243325	33.8439259809212	-39.7908091902843	44.0615085752645	11.4467333288529	-23.3534103851979	-9.421248912991	-12.9042700259523	-82.3230290818039	-2.56597418809335	-86.6922386817135	117.79526286565	-0.0117983954701586	-26.2453595120433	-64.2754175088016	-94.0006842510572	-101.020924628915	117.701411503858	93.9242343287286	-66.5903148695698	84.7719112104282	-93.7360743903038	58.6222003694639	34.4061152745665	-95.0357208626554	-2.6696875892796	-54.2861204540114	-119.004649695479	115.344820860575	-7.40376152273649	48.9129775417059	94.3231365971773	50.4915755173991	-19.2325747635275	-24.6323553405475	93.5031506908791	46.9034328604696	117.027195419317	-59.383124969989	-37.9495123390691	78.6985495211619	-58.6922872230959	60.7048827009741	-63.6278329275755	25.5472072486148	44.4670357636022	82.4623280183966	151.884648659009	20.0423836872811	7.80532289206674	-24.3737934401636	-71.4525328577086	-45.3591215135745	44.1617833234738	-44.5078560768113	53.1848315324353	-31.1475249107232	-27.2995605451045	-58.0954624467435	141.950394641871	-56.3138630634079	-56.7636348559304	130.209127073539	-49.2017694490281	-35.1534596504355	-64.1313676725492	-57.1278867639065	-55.6924991819702	65.3089643955987	-47.7108457293141	88.6615668994268	-17.1028844309208	-25.3716477287579	-15.4954132635051	-57.6124197635106	-10.1450997322642	-10.3103686333882	-52.6336551009557	-0.464766112784233	57.2103585453854	-72.1054884238043	-45.7956777671814	113.788645272298	14.3090853861179
NA20518	151.389130100612	43.9957257754059	-88.4832245948046	40.5341406075223	1.13857322867092	28.2281808313523	-45.5234686521496	61.6606250780484	-45.0571479598818	-37.5039819787658	78.23665813189	-50.9121991754126	-96.4080150537998	-105.315575120657	-61.1104747734212	120.281423897538	-63.4844246160632	46.6197803698506	-90.4568716814109	64.3960120228706	35.1456153795727	-52.3175929088538	-29.6819161125235	-108.132397774214	-91.5296280181461	-14.5140453118257	-83.5410108166161	66.7419815258997	57.6526936577355	37.8728992842629	-103.670976645302	-115.966465501043	-57.717909497654	88.9047270208718	106.19643468872	-150.889853434831	149.025349504864	-76.7504113019313	69.3690108440207	-51.7833440907443	-100.466981097685	-12.9985520605459	-89.9816203929548	-148.102593650654	109.320139182667	-85.6006805625291	79.6835883751702	-36.7910271161679	75.9716804610634	-41.1232548478034	86.7468925057469	68.30624200525	23.0849479599342	42.1162484512218	-93.4965535613758	-125.788246351697	77.2058447697971	-18.8558218796028	38.7656393281144	-44.0535830577118	55.1533879276315	53.2569071018533	56.9167668821875	40.6051002236277	52.3533030589353	8.99787898396466	-13.1813246197841	-46.5012268688001	-55.5087251653867	54.6006149604441	-49.8011198438782	130.560392467722	-59.2436508717601	-27.1286873054036	-67.152927280365	71.5862422317472	-96.9173436928547	-62.8209149954087	68.6545388645554	-46.0680275878877	120.160063811809	-86.5354382361252	-60.1159355147256	-59.3802499341961	39.4793453565317	-66.58914274023	87.312263282082	4.58373797242724	-82.4855421306124	15.4387345415677	-34.6014236308665	-42.5059125811126	58.6018462312864	-58.6318053160645	-99.6071869246867	67.0758223667296	-61.6310153923795	-33.4023484738656	46.0629568199656	13.5973009136247
NA20519	136.024308607803	28.1106231901356	-28.5492491328802	28.4131461815835	-25.2656927898967	-22.9661452562229	46.6583535021515	79.0518990634576	-88.3038467969675	-59.6247050216553	64.975539798677	-107.295144286791	-122.33844962974	-100.451007509573	-119.435108518632	115.498172799015	-58.644267723927	41.1258683643163	-100.592674410739	77.0094197660366	-34.3432439393684	6.98775897296762	-54.2153210378623	-90.2377550494317	-65.501033843362	39.6456181020468	-104.798364515626	61.1329754187803	25.3362373048462	18.9901952853272	-70.2190736458943	-74.5118277147517	-80.9782104566819	91.4020784068781	29.7266357783611	-79.021974736465	106.204435634908	-78.0560380442312	13.3682661685306	4.71148863415181	-92.1105203647124	-23.1560344744121	-75.3462454337599	-80.4098179210708	66.9696590823931	-16.3763287944658	112.928791013073	1.29931274370456	21.489561590448	-28.2618087004724	51.3052124140231	6.07545075288276	38.1915617094485	58.5372034816396	-55.5976903939202	-45.5774148310361	90.1629215865843	-91.8956266967378	41.0914048652421	-58.7729838607694	-78.2028097792606	72.0951247931887	-1.68288272122172	130.102096864354	-0.974494746434441	23.5311203682977	-16.892394204758	-65.5672600124454	-66.0028922783548	52.7275759273718	-47.2790121864794	154.305525627264	-9.34908532008653	-26.8554231813138	-22.2141465760423	120.84550106405	-74.2103544289872	19.9780867350674	22.3182429686681	-75.1802920246013	3.38646644417386	-40.8280269308487	-22.6418031216563	-38.3051186586109	5.46869189729809	-67.7474138525662	66.5272496363459	4.79217232328916	-66.301962810596	0.935552712038031	70.495635732493	-58.0770447207177	2.79261477682846	-47.9157675981738	-134.205854235794	74.2751625300552	-166.335481084147	-89.4014194222827	-65.3619467815748	4.27495839206301
NA20520	113.594602595149	20.582072702079	-51.8632034960661	-52.1289915582261	1.74653315676782	-29.6257507882166	-13.2880109483198	57.7926159994961	-71.0377467028208	-47.2780233191608	83.7328366378564	2.24901617840957	-73.432261732747	-116.535854923535	-83.5073198421727	85.0136277693484	-69.4669411200705	42.1173210865825	-62.5566725637544	16.4614936382413	47.4642312927512	-14.6746959392932	-30.0473789281099	-64.1819550443414	-81.3119207358673	86.1793740107218	-76.5594124117333	117.380921870622	31.5269556933294	-41.0434890837859	-87.076322643425	-99.2876895093967	-82.1247643591691	-11.7643592254578	67.0789192974833	-114.074900787233	96.1261934209093	-104.861133240443	46.6959814057756	1.26824951765319	-28.0870474378342	26.6597879592063	-70.3591305658601	-6.15959182218996	34.2451232960657	-0.962577838684979	-39.2774799755009	-40.3221124973372	13.044198797751	-29.9331897780301	-47.8345788399392	-2.80279227091554	55.4264478178979	41.3664334508005	14.5609793855151	-1.44545566298206	83.0299164064121	-75.9618337101656	72.2738693106671	-46.282894401088	-27.5702546769538	21.7059619857767	94.7556819809394	63.4691345637317	16.6874933001301	-46.5040766990873	-1.04259738180665	-68.3625023520873	-58.5589837949349	105.881863491303	-32.0697648602343	6.08503000225204	-47.0893159345175	-33.8945250133206	-22.7197844151202	147.057735966221	-11.4897553270523	-16.6268419038394	26.8206963557229	-45.3412621318918	-29.5037786039371	-64.7211665351006	-49.7493313427402	-39.3654772539464	4.4402211567561	-49.692228083402	108.235775835862	-0.161990147269266	-49.3471377904038	-7.03637118473638	21.4532974936764	-106.799259320359	20.53147767791	-63.2860678839693	-106.141558871409	50.7832758338657	4.22456944868397	-6.4451631924383	0.531255367460062	-8.17116748872089
NA20521	98.515738684331	-2.36043309721296	-8.16520167367912	-120.781161931687	-3.12875554270564	-1.60210725059958	19.6658616226219	72.0492299216028	-91.0997841014948	-26.3603439460544	69.3363257594715	17.1032613463269	-66.9646114935453	-64.3954887078411	-104.38445493697	97.1448354291811	-49.8345660124429	53.5566694740663	-87.9746388880282	30.1676520232035	-58.3288787280499	51.5051499059095	-29.2705403336258	-71.8141240977178	-40.5493154593871	-13.7794035510481	-107.50927177861	50.8817030832873	46.9755357228167	117.548182497192	-78.3358322118281	-81.1996513828933	-28.0840078041771	43.7733683238565	53.80179876797	-73.0510850096345	87.2528206713985	-81.9230041142269	37.6037664181911	28.3122542406587	-97.2663915700436	103.86320587901	-125.396464340566	-62.6328628371546	33.13731563485	-60.6507292814516	62.5453802858213	16.0503846010008	22.0917883517684	-12.3984162694108	2.91661764568402	29.8028829162086	42.9650228055081	66.4003896538728	-112.812030405902	-76.4020693697403	79.3124136714029	-2.81268108512293	78.1840843933456	-64.9528780590836	19.4937725534402	91.4322676257837	44.4413694199046	99.8743063795818	32.8174914935321	25.8294616153277	-4.6174746479227	-51.2528584321391	-49.4662538899929	81.6647645025083	-53.5074089155367	-26.5682759549383	-9.98406605764361	-2.18571815521833	-72.0821406352624	91.3466330491844	-55.676955308759	-15.4931329904299	95.454434632907	-68.7544838729895	15.9530319688665	-56.3305692830598	-34.6106386336971	-66.7276030485868	66.5475944070197	-59.0220714728353	84.4218031749564	-2.45901455035772	-38.1793939541774	4.87641981772205	21.6978857498364	-43.7633757313159	-47.203362445256	-50.7985627621969	-13.9138870078338	42.7173930125123	11.2734758985242	-128.616562462322	73.6542609561521	40.3507036936297
NA20524	109.915725127032	39.6455900906318	-80.8142433844243	-14.2097419378326	-28.9610821271858	18.4535257474215	11.577584853578	55.0881646815632	-65.1206164715758	-53.7361344262179	71.5586320343034	52.3182554121575	-64.7082767911321	-72.1238537306672	-116.111689266835	89.7717627975471	-71.2770608411935	33.7463905612278	-82.8340913348147	11.0285089635739	2.392171852601	17.907453109498	-23.0477295774205	-75.1139417289482	-113.403663998439	-2.54918771923787	-100.697724885202	91.6524523267143	52.1916691058036	74.9913700363501	-79.9414362914707	38.0009134560076	-35.0386865131011	23.3254507245873	112.156904182326	-118.581595591325	50.3451915691584	-85.1843378365057	59.1257769297534	-41.4875716679902	-85.8661030036558	110.119026580032	-86.2010212887104	-154.899369822958	85.3681246821979	-94.5043488634518	99.2614983152423	-18.5242255861982	-14.5664190919873	-46.1539729341958	49.5599837030242	39.0100840959665	52.6707491041958	47.1730594578838	-38.0105724629679	-58.1383552625816	77.6786484718526	-45.5196943429269	37.7429632268518	-53.2046290295159	-3.97578141163887	66.3511931543228	58.8268860727087	74.8471178281491	23.4173038184924	-29.8740115982583	-14.6566244261616	-34.1738124768349	-39.7290070540933	84.6461005376915	-58.7765519739848	99.7996090790394	-53.5820495988084	-8.88528540901633	-60.8627763223565	106.017990795423	-46.5610509239135	52.1276847469661	122.097082184327	-78.0993524039206	39.0601069991384	-72.8169349852174	6.30266729439733	-29.0703809992698	-3.56313966698166	-46.5104839775847	66.6245404456252	0.0376047332369014	-55.2518553892946	-16.8031383180431	-5.12695641563596	12.4125214512634	44.6782757397946	-70.862214886041	-99.9336530220809	40.6577138146428	-96.3377420566494	-80.6982592509502	58.1667889403469	-7.88677076053423
NA20525	157.59712985962	47.7570233133923	-76.0205128327078	-44.2102869067807	-39.560674193946	-19.5474758728413	7.68390130470194	72.9927759625116	-79.9433151641892	-40.3064161998715	47.2767461593378	-41.3290660364823	-70.2065953725522	-71.8828155318043	-78.406039887966	110.768484492404	-59.4049523978276	62.5152254261109	-89.9737057353718	39.1525905722128	22.1110905970146	26.0455388791898	-24.2240465063835	-110.902420897664	-62.1102971521361	-25.3709837451309	-105.650564253523	87.4227721753468	44.1630135512318	81.7399057884976	-92.4790805957188	-157.736599888474	-101.322032796446	51.9207121092876	31.2475679757866	-94.1366244611363	37.9138719324719	-75.5040701950761	49.735456149948	54.1700120837165	-117.592325006654	14.800208397717	-65.0270152141762	-85.0076892516602	62.2615701189611	-57.6943108715823	82.5852017576105	-23.39159495104	-34.8720567813372	9.15768651348026	5.35499166581944	30.0482320861979	102.896789267351	77.87827580036	-20.7055476682556	-54.66162067398	85.1088395457711	18.3569565169226	63.7225080311924	-64.941427855537	91.1937008598022	11.809624242458	38.8040908378398	50.8143189971583	96.1463800977638	-2.41456595776959	-12.4667004681214	-95.2648886591778	-62.1211453864542	88.4874606607717	-53.3415939937681	17.8330626608007	-47.6219397510086	-29.4699567803576	-22.0030374997967	109.712924358477	-55.640162731244	85.0934333678833	77.6257837553826	-34.9663693429611	28.4107694324635	-71.1528631697267	-6.28443757020566	-47.1766855320078	6.04290429595743	-88.9767139683657	72.9341209178056	-10.8960014925848	-43.3885915752957	8.40042818597555	3.31880390755485	-36.7128342083467	-57.459725519768	-43.6189863405927	-52.3282626533138	75.7151354916199	-10.531535716968	-13.452977904832	10.6740870747801	67.2515168549808
NA20527	53.2281370265304	45.3866563120574	-3.35315618009997	15.7442132735706	-41.6635770643858	-29.0201074602373	2.11731546328792	54.3536019554189	-64.2346338637333	-44.5080330976586	61.9245257513178	-103.785303229918	-73.6629784039445	-95.1870522166947	-100.262428339292	126.207952243686	-48.5842408825968	37.5471169597027	-64.2548338508334	33.0198207022362	1.66889838100259	-24.2896243895161	-1.16956741465843	-131.938932337625	-35.2220751045332	25.2369676301756	-87.6762550237406	84.7085063051591	109.616660967191	48.4496771337498	-64.1974310906685	-19.4756663486816	-103.326374432564	-51.7456466290396	61.4432879268986	-100.089798855627	66.7428591544997	-95.0115481832882	37.0407557888979	13.5284129924977	-79.2918315586984	-51.9709195204152	-28.409946292517	-13.1744123435821	128.087877751976	37.1515637241324	67.0669266992838	-2.78217640160596	49.4227113611054	-17.3417561628307	11.4864399917578	62.9584933231661	62.7157911570066	53.749341540309	-54.3650247401176	-155.060878555518	84.2371167179455	-21.063263008968	74.0040344684653	-68.691536449726	-23.0183137052828	49.6696289254393	100.039263232516	146.867404997622	34.3426725433789	8.67174225745251	-54.9322512300607	-33.205065982157	-68.3285233395148	132.745206044436	-48.8589885452359	95.456960686165	-20.5727369458044	50.8052715409901	-47.7648190778129	59.9482774685345	-45.9931273962159	-4.08849211780274	-22.9744136298945	-55.7004715093741	26.2100893776116	-66.1725821268033	-45.8615001688816	-65.8520861748876	114.805009512385	-39.4538122021818	70.6973689457479	-8.66727706644302	-74.8227588327675	-4.01299371145035	-48.186127732629	-22.8388017628391	11.6859331304534	-61.8894431859508	-141.032483410915	46.0745405844945	-5.43062474310612	-81.8306620333177	21.3014895698821	39.4083451721915
NA20528	108.572937613483	20.6883035301469	26.5012497592201	-34.2540810389327	-68.4652373917292	-72.7513988924873	30.3579502296219	63.1580702987074	-65.8470239806862	-14.7483254382095	76.5295208951799	-39.6779758945939	-105.387999583645	-88.0012324179267	-105.597575699395	43.8089262730906	-78.2056669167366	70.1365429010525	-72.8975222782344	49.9402106201358	-25.6040561593912	-8.86302187116146	-63.0852109718574	-47.5611368987331	-66.7329870707146	38.6321024362496	-95.0379636053003	104.458492356432	36.1948288934887	113.624273949167	-79.6373324910001	-25.7977645997843	-82.2973508817523	2.68888508485503	58.2152982594418	-110.856549719323	113.60568424279	-101.690711504893	54.0901183911932	-19.0657830175167	-103.783072121237	-20.6338539911646	-64.5222744669695	-96.9148486551601	44.2383127844871	-45.2009658493086	121.309633239276	63.9574593005784	29.2259624088082	-11.8204091393192	40.7855791584427	39.382340970914	55.2311193750789	23.2958071426128	23.652275397814	-100.412937809141	58.674335512289	15.1557229508851	43.1653053587573	-36.6873663401448	22.1943092652085	43.6247346510947	101.60004119501	-25.093083716543	-41.6106511400116	-3.85852985115332	-18.6843435459894	-60.3311437423757	-50.9992861437505	187.605754661915	-53.2496822510824	-45.3543515672505	-25.3272646891639	39.2415521210388	-58.7181059119693	30.3765335159235	-74.9584577463533	60.0127443926391	15.2956736264619	-32.0627604541084	49.6713680817888	-58.1802420187215	-28.1059927596237	-53.1291075020394	138.576160093383	-60.5523520698878	61.0392323271142	1.30175804155516	-44.173169386933	9.04416447080673	-78.9804217094751	-75.8755223315299	-0.365686939277314	-68.8613743984256	-48.8559205904504	45.9134701490944	-6.27665179320308	-40.6355335037898	46.7849954914521	-0.275634729028702
NA20529	46.4456499441627	45.1002365599956	-66.0937169289517	-137.379198365301	10.4015379639428	-52.3833372578782	-25.7386553066362	47.4370091625573	-40.1588042488588	-25.2949902601358	67.8627052739174	-128.306259863218	-64.757775290552	-105.440722389475	-122.515953210262	65.5319018135393	-63.3382120428065	7.60963170057768	-107.488997289174	46.5670094334502	62.8875517055286	-37.73867564067	-50.1064760689721	-59.0227328648076	-80.8458567325282	90.1925171648571	-123.677551302086	94.1875869445501	58.4832436685163	56.3041633463127	-95.4483077207271	-43.7444645788505	-37.0988777378141	40.3338308340947	165.674486377536	-120.490204246568	153.608315031903	-104.020011786035	60.5746849155167	-21.2436928674455	-87.5469845046426	29.7901190595432	-45.8346911886497	30.1567489257971	28.9203884877282	-70.9712155986442	73.383451939931	-17.7450164811856	105.094445495279	-9.22420766235195	-0.138648164220814	12.0929135426693	33.7460878498352	21.2861826699225	-73.8856707024397	-76.6138908955578	78.0312085543003	-25.8894994530911	40.7691530468114	-46.5791099865896	117.001123372497	66.6501103331504	27.9997618539841	136.241503929566	-39.4127573228912	2.36501150595067	11.562638949979	-87.4554595691169	-55.9082459953426	115.381467921922	-48.1830600667243	113.133839436192	-35.6446087685251	9.38245145408651	-63.8188199924617	101.967485401656	-80.3915451418281	-43.9924475148283	72.9312388337983	-12.5374154464891	66.502197749397	-88.3180186925835	-61.6266553898983	-70.0691108529707	55.9101170599685	-62.5156469996323	116.561206216445	-11.7636034336048	-37.9653869571254	-4.78866176574074	34.1738309541366	-52.7956404673858	29.2377449827631	-31.2605745917487	-131.079176242836	63.5650922680842	-13.1847207670632	-48.2581443620252	-81.8463603563597	48.0822418389057
NA20530	58.5872542917816	26.6368038310127	-81.5241635264368	-58.7722957131201	17.8455575159093	12.1522910794468	-10.1734181890615	66.3712514513422	-88.5574214409338	-37.2937643546272	61.3909556655436	3.31660038079805	-107.711957385371	-142.257370276525	-123.87612884614	76.5619762511286	-73.8020458680455	54.6093720289659	-117.622359075318	-8.89531245698251	25.065714540878	2.13235115120423	-39.8311846944319	-67.3831012440064	-55.1306870644332	87.3878145320055	-109.845178629419	136.60219549585	64.317218879576	13.5223085099582	-111.396538822696	-17.0151119758552	-83.2329967021829	16.2486487221108	127.147985204692	-111.318941550285	134.370494967269	-107.309872772545	25.2292455101473	-46.1907758272973	-75.5741521275679	-66.230228973128	-132.660649032792	-42.8596837554403	69.6355002408569	-4.3847768448353	37.3342756882532	30.3659365370839	5.85101862145686	-45.6425873311807	7.44511473091291	81.7504599489652	-19.4944894162283	51.9216718890496	21.5840079762483	-93.698411613786	76.7293165818372	-99.0409250130724	87.8394490296289	-57.2508042576886	75.4886498288527	37.6599193753791	65.0088226967361	0.502705970742312	-31.584949236811	47.1844506077383	-8.88781290976235	-57.3307121996902	-50.5169383261213	63.3910812758694	-28.1465960339559	177.106877524075	-27.6560495201425	-52.1964812797728	-18.7739869648369	58.1607527227043	-31.8589981219092	-11.6653676740984	59.9894392169734	-60.0439095045759	-2.27498232515639	-63.9449245872771	-4.815789694615	-90.5790525247165	126.685442298917	-62.9880342824602	93.2805211368838	-12.2206599422912	-30.6918838725354	8.96437596129689	48.1131481350132	-15.1005921670325	59.1513385654001	-59.8998687988824	-70.5888181837022	34.188391933919	49.379728209215	-32.9682071923937	82.248352150301	36.7986962486293
NA20531	40.2389808351279	46.9650160558596	-30.8963123433707	29.4874070695375	-59.8154908568553	-42.1545611158722	9.39118770224752	85.0939309989953	-74.8650025551594	-21.5124462795333	92.0028463099932	-14.7037695091329	-73.2075433045514	-73.3769909056883	-111.566523086545	132.627491820167	-45.4737306609547	58.3358414138124	-33.7827359686544	68.5108684794361	16.4339714533116	-28.3269170000886	-45.6384910164737	-73.7587034922342	-56.3031256152742	63.4623587702587	-75.1572415395704	84.987383286948	-5.07165875229045	64.559942612103	-71.3913888111828	-90.4134700230699	-87.5421725968063	71.8176913466996	7.11703103099688	-72.6010713231276	61.2139765674557	-92.1303380831095	35.6025082290755	35.0920096205265	-79.3011354280339	83.7071571490167	-69.9849371078262	-39.0896842642588	83.5749647298084	28.8829836266516	35.9298455093898	-29.082225354398	18.5374723606998	-9.44769871169322	-3.69060842796905	42.5274907690783	49.3460127575125	29.9588712665641	-24.3187783383087	-114.757891605959	86.3082513300158	-39.3166195184999	42.3527604211073	-55.3256626839376	53.7153931647391	26.9162376979884	46.6057265091877	83.4840394333936	30.0744894089527	-18.2828162030892	-46.6722122448761	-74.3817335617509	-47.5680271108485	87.6304203263091	-44.6799596800207	80.9065544039138	-53.1720132433172	8.64774360929172	-72.4828345964088	103.26061757266	-61.0109064604839	-4.87076993825498	136.410356120952	-117.957629724508	13.3078743585498	-56.1026631505796	-33.6700577747742	-40.0433450551371	0.5778897327951	-42.683522620055	81.7352120839222	-8.92065424880431	-43.7321972860616	9.66995571615761	13.7052255367741	-64.7103699250176	43.0912526190681	-55.5819896065729	23.094222208731	87.3792598014483	-34.4628741897894	-56.9158700418701	49.023688060524	36.8566538979644
NA20532	105.825639332186	32.0795394295276	-14.4536699776599	-31.7330409759863	-25.7147085881787	43.3124736894891	7.25015684151362	76.5398020920919	-79.1242438669821	-44.8170807599803	82.4373895749413	62.8240631384561	-99.6037196402876	-41.1997423665828	-94.1491159738109	61.65166903209	-70.7613869990428	29.0069450704147	-70.8835679091532	14.3121783504996	-15.6177456179826	-26.1499371115841	-23.1264388036634	-32.5225562650903	-104.112608923094	-49.4148162001039	-105.943900194351	73.1013152146185	-10.2041532897081	35.5027196198947	-44.6689206501289	37.4083792027197	-75.487269821763	34.3752398488852	112.767305915888	-124.943985612893	88.1766735455273	-81.8982361919385	23.5432430865168	-26.6320662716933	-71.4563059744268	7.97084255257642	-75.2292849283792	-57.4164788401171	64.3477101579649	-81.8834897661129	12.1125194720637	17.4022835881639	136.655434845717	-48.4330173488829	-50.3833703653401	88.712862146448	42.9911125166819	44.8482715537531	-99.300559237989	-74.9170437572471	64.6513430527605	-75.2524775710767	75.0486509875949	-77.6091807984098	-99.2634951316244	11.2409670984695	94.7036894486308	87.6338318678623	-3.43128550110142	-3.77385797879695	-13.7128956012567	-73.3146362438772	-65.2254462428034	13.0990147954252	-40.817635749399	98.1212755541858	-14.2062962241517	18.9408041486404	-41.2212231342209	117.605150413821	-88.9696146433909	148.312380277788	50.3482710605557	-87.8158133501563	1.43865082169507	-43.3820750640585	-25.7943392249508	-39.2448133114098	63.6732562383848	-55.077014778473	90.4320376480925	-0.659333504358996	25.3168103157927	10.1646662269094	-32.4554300772236	-14.7699744270182	-30.593756724269	-89.2531527773975	-36.0497958203927	57.5020468666387	-49.9261351511781	-33.5764323703338	14.4849007472532	29.4542148258666
NA20534	155.142261284765	24.11527539532	29.2332100334276	-35.6711679478639	42.6064067863969	-18.4235436486301	-7.1117935398879	50.7127994738923	-106.146677116766	-28.4556182663875	91.2389658420477	18.6142969843581	-69.5060133701862	-47.136485510726	-87.5968501485962	95.6769686749719	-81.4038487674403	17.2022823696118	-51.9180984587677	37.8793188087442	-11.2678134990848	-29.697861190304	-37.5329258989204	-38.329976789997	-51.7837946126325	72.1707827137721	-97.3538736659434	119.967330725876	60.322177092921	68.4904381899219	-71.415289481436	-67.603226386935	-105.607830170337	42.5233697834866	11.7459906848586	-102.883474792383	102.166523731426	-75.7096681682263	59.1368574518026	-4.81604801996778	-60.3429102059418	9.60832979096868	-53.0962191019963	-76.8768586789133	72.7661574376647	51.9233063597483	43.5932214917212	-0.697261117760489	-32.3908494996222	-11.0144421276133	1.18693912990211	63.5271110281685	11.6598542983504	67.5288780581558	-49.6972939832803	-56.4153083072485	76.3968247487832	-45.7186780273928	-5.1218387753034	-44.6799221099151	-58.5763919471435	32.8968868128148	54.1527534573476	222.631243733864	42.6671448042701	-25.9132978082949	-40.1938463207751	-75.380952094911	-43.6392067981089	5.82248510240279	-70.6673456771969	110.607897895214	-25.6285368186365	-25.2301298095974	0.897509285442922	122.462322524903	-37.7526259383489	-24.37588964114	41.2877425046876	-115.224931104542	-5.30126405781914	-43.2671395102324	-20.6621859351952	-49.0631327620563	30.5588330923677	-64.061437763913	84.6189124147508	-2.24192448813555	-90.0178370657101	-28.3539009167897	20.583375523951	6.74766534851568	-85.4330186672699	-61.7803019809558	-30.6841455851788	58.8690441166074	21.6301635930532	-97.703744368759	61.0671569699513	25.048622113188
